05/10/2022 21:17:51,05/10/2022 21:17:46,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0.6411876059506516,4.684467792510986

05/10/2022 21:53:18,42,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.879627466201782

05/10/2022 21:53:23,43,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.598315477371216

05/10/2022 21:53:29,44,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.304876089096069

05/10/2022 21:53:34,45,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.790282487869263

05/10/2022 21:53:40,46,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.4133641719818115

05/10/2022 21:53:45,47,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.747542858123779

05/10/2022 21:53:50,48,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.409623384475708

05/10/2022 21:53:54,49,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,3.641441822052002

05/10/2022 21:53:59,50,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.663113117218018

05/10/2022 21:54:05,51,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.511551141738892

05/10/2022 21:54:11,52,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.9749181270599365

05/10/2022 21:54:16,53,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.748391628265381

05/10/2022 21:54:21,54,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.930581569671631

05/10/2022 21:54:26,55,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.750701904296875

05/10/2022 21:54:31,56,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,3.888803243637085

05/10/2022 21:54:35,57,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.185786724090576

05/10/2022 21:54:40,58,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.332409381866455

05/10/2022 21:54:45,59,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.759342908859253

05/10/2022 21:54:51,60,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.147871017456055

05/10/2022 21:54:55,61,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.059865951538086

